95fb7a82-8e99-4ec2-b8a5-fe7a0b0aa2d5_2	95fb7a82-8e99-4ec2-b8a5-fe7a0b0aa2d5	M5	D15	1
50ce128d-8252-4536-a692-006679df4970_1	50ce128d-8252-4536-a692-006679df4970	M1	D15	40
50ce128d-8252-4536-a692-006679df4970_2	50ce128d-8252-4536-a692-006679df4970	M1	D15	82
50ce128d-8252-4536-a692-006679df4970_3	50ce128d-8252-4536-a692-006679df4970	M1	D15	1
50ce128d-8252-4536-a692-006679df4970_4	50ce128d-8252-4536-a692-006679df4970	M1	D15	1
a251384f-9041-43e8-aa91-25cb20ec3df7_1	a251384f-9041-43e8-aa91-25cb20ec3df7	M5	D15	107
bc64d49a-92d1-4267-ba29-b97b6fad08a2_1	bc64d49a-92d1-4267-ba29-b97b6fad08a2	M5	D15	107
332a478c-6f0e-43b3-aa73-cc1b872c44ff_1	332a478c-6f0e-43b3-aa73-cc1b872c44ff	M5	D15	107
f12fdd73-ad0f-401d-806c-4f8b9ef092a1_1	f12fdd73-ad0f-401d-806c-4f8b9ef092a1	M5	D15	107
efd3e7d9-ca0f-4a12-b3ef-77d33e0c6257_1	efd3e7d9-ca0f-4a12-b3ef-77d33e0c6257	M1	D15	1123
2c6c7568-a816-5858-83f1-7340fd7d8a17_1	2c6c7568-a816-5858-83f1-7340fd7d8a17	M1	D15	42
4ea99a7c-6720-4a87-bd3b-335741f8d121_1	4ea99a7c-6720-4a87-bd3b-335741f8d121	M5	D15	2
4ea99a7c-6720-4a87-bd3b-335741f8d121_2	4ea99a7c-6720-4a87-bd3b-335741f8d121	M5	D15	9
a10629ac-684c-409e-9eeb-9412f59a6495_1	a10629ac-684c-409e-9eeb-9412f59a6495	M5	D15	45
89410f51-dd76-45bd-bfe3-e52bb0d5d2c5_1	89410f51-dd76-45bd-bfe3-e52bb0d5d2c5	M5	D15	45
e7ba0049-3736-4dff-bee1-6191e2739c23_1	e7ba0049-3736-4dff-bee1-6191e2739c23	M5	D15	45
26e5c98d-8c7e-42e6-8573-b39fd3e773f7_1	26e5c98d-8c7e-42e6-8573-b39fd3e773f7	M5	D15	45
dca22a50-d893-45e0-88cd-051466541834_1	dca22a50-d893-45e0-88cd-051466541834	M5	D15	45
1ff5479e-370a-4017-97b5-6491aa018720_1	1ff5479e-370a-4017-97b5-6491aa018720	M1	D15	180
17c21215-1e15-4f72-b5fb-9731166037dd_1	17c21215-1e15-4f72-b5fb-9731166037dd	M3	D15	180
e08ffc28-d6a3-4ba4-a3f0-3b5a2afb0555_1	e08ffc28-d6a3-4ba4-a3f0-3b5a2afb0555	M5	D15	180
d0014782-104f-4755-93fc-8f96d52a835a_1	d0014782-104f-4755-93fc-8f96d52a835a	M5	D15	180
f28e94c7-a66f-4c56-865c-9927bf3f4e14_1	f28e94c7-a66f-4c56-865c-9927bf3f4e14	M5	D15	180
03d90b28-4706-4598-b905-0568a1f540de_1	03d90b28-4706-4598-b905-0568a1f540de	M5	D15	180
af787598-dd3b-4154-b10c-fa1207bc70fd_1	af787598-dd3b-4154-b10c-fa1207bc70fd	M5	D15	180
ec858902-deb4-4153-9ba5-8a4d5d49aff8_1	ec858902-deb4-4153-9ba5-8a4d5d49aff8	M5	D15	180
6e093b61-9d49-415d-a6f2-62aab057c9bf_1	6e093b61-9d49-415d-a6f2-62aab057c9bf	M5	D15	180
f0933b51-8342-5217-afd3-08daed5cdb2d_1	f0933b51-8342-5217-afd3-08daed5cdb2d	M5	D15	180
29c0d1f4-6527-4ade-a3ef-be20368edd69_1	29c0d1f4-6527-4ade-a3ef-be20368edd69	M5	D15	180
9321fcb4-8278-5ee8-8d16-6a33ba7a3984_1	9321fcb4-8278-5ee8-8d16-6a33ba7a3984	M5	D18	180
37cc3597-2045-44a2-ab46-e5f9d1328d85_1	37cc3597-2045-44a2-ab46-e5f9d1328d85	M5	D18	180
c6f09be4-fa4c-4820-b42f-f597e6d70287_1	c6f09be4-fa4c-4820-b42f-f597e6d70287	M5	D18	180
ebe6edb1-41f4-4958-80fc-68f8f99d3d21_1	ebe6edb1-41f4-4958-80fc-68f8f99d3d21	M5	D18	180
a8ad9223-0567-40d2-ad39-4490b24675f0_1	a8ad9223-0567-40d2-ad39-4490b24675f0	M5	D18	180
905a4e3a-e1ef-49e8-b650-9c0cb38516e3_1	905a4e3a-e1ef-49e8-b650-9c0cb38516e3	M5	D18	180
ee3c41d7-4af7-4f60-9f12-a187720ee020_1	ee3c41d7-4af7-4f60-9f12-a187720ee020	M5	D18	180
5ea2d9bd-d7c1-4447-886f-4b1663083524_1	5ea2d9bd-d7c1-4447-886f-4b1663083524	M5	D18	180
47c06627-8f9b-47bc-9f48-32f9c3164b84_1	47c06627-8f9b-47bc-9f48-32f9c3164b84	M5	D18	180
4c94b410-e611-4a20-96f0-5daefd118a45_1	4c94b410-e611-4a20-96f0-5daefd118a45	M5	D18	180
356772e4-9cc4-458d-9e35-cbafcaba5bd2_1	356772e4-9cc4-458d-9e35-cbafcaba5bd2	M5	D18	180
9d420199-20b5-4a87-8f04-dc5813eee23c_1	9d420199-20b5-4a87-8f04-dc5813eee23c	M5	D18	180
9c6ef1b3-9aba-414d-afbd-b812409af26d_1	9c6ef1b3-9aba-414d-afbd-b812409af26d	M5	D18	180
a0469635-f1e0-4767-a6b9-01ce6d642f2d_1	a0469635-f1e0-4767-a6b9-01ce6d642f2d	M5	D18	180
25c0d84d-d5d2-5076-96d6-7c04eafb9cb9_1	25c0d84d-d5d2-5076-96d6-7c04eafb9cb9	M5	D18	180
3bebacc8-7505-4840-b6e9-e48c1ed39955_1	3bebacc8-7505-4840-b6e9-e48c1ed39955	M5	D18	180
ec18f3b7-4c3b-4c8f-b1a5-c3aeb0a404ac_1	ec18f3b7-4c3b-4c8f-b1a5-c3aeb0a404ac	M5	D18	180
e5f521bf-6c5a-452b-b04a-77838ffbf7c4_1	e5f521bf-6c5a-452b-b04a-77838ffbf7c4	M5	D18	180
d72da2f1-c170-5181-95f1-3080659614e0_1	d72da2f1-c170-5181-95f1-3080659614e0	M5	D18	180
a7c306b2-bfb9-4773-b9f2-a79745db85f5_1	a7c306b2-bfb9-4773-b9f2-a79745db85f5	M5	D18	180
8ed1aab6-e136-4e9b-90a8-7e963f519361_1	8ed1aab6-e136-4e9b-90a8-7e963f519361	M5	D18	180
1fe75add-141e-4b22-bcf9-8fd54c096d27_1	1fe75add-141e-4b22-bcf9-8fd54c096d27	M1	D15	180
1fe75add-141e-4b22-bcf9-8fd54c096d27_2	1fe75add-141e-4b22-bcf9-8fd54c096d27	M1	D15	1
1fe75add-141e-4b22-bcf9-8fd54c096d27_3	1fe75add-141e-4b22-bcf9-8fd54c096d27	M1	D15	1
dbf8c1f7-3cfa-458a-a6e5-60e5afa779f6_1	dbf8c1f7-3cfa-458a-a6e5-60e5afa779f6	M1	D15	4
dbf8c1f7-3cfa-458a-a6e5-60e5afa779f6_2	dbf8c1f7-3cfa-458a-a6e5-60e5afa779f6	M1	D15	122
dec4c4aa-0627-4541-ad03-283c29a74392_1	dec4c4aa-0627-4541-ad03-283c29a74392	M2	D13	3
dec4c4aa-0627-4541-ad03-283c29a74392_2	dec4c4aa-0627-4541-ad03-283c29a74392	M2	D13	7
dec4c4aa-0627-4541-ad03-283c29a74392_3	dec4c4aa-0627-4541-ad03-283c29a74392	M2	D13	28
5668de7d-f47f-456e-ba52-40c94a188f3c_1	5668de7d-f47f-456e-ba52-40c94a188f3c	M3	D15	1
5668de7d-f47f-456e-ba52-40c94a188f3c_2	5668de7d-f47f-456e-ba52-40c94a188f3c	M3	D15	64
5668de7d-f47f-456e-ba52-40c94a188f3c_3	5668de7d-f47f-456e-ba52-40c94a188f3c	M3	D15	1
5668de7d-f47f-456e-ba52-40c94a188f3c_4	5668de7d-f47f-456e-ba52-40c94a188f3c	M3	D15	1
5668de7d-f47f-456e-ba52-40c94a188f3c_5	5668de7d-f47f-456e-ba52-40c94a188f3c	M3	D15	3
ebf3388d-a61c-4dc5-8980-50dddb84dd69_1	ebf3388d-a61c-4dc5-8980-50dddb84dd69	M5	D15	67
ebf3388d-a61c-4dc5-8980-50dddb84dd69_2	ebf3388d-a61c-4dc5-8980-50dddb84dd69	M5	D15	45
84731ed6-d24a-4c5c-ae4a-ddac3e99f2cf_1	84731ed6-d24a-4c5c-ae4a-ddac3e99f2cf	M1	D15	2
84731ed6-d24a-4c5c-ae4a-ddac3e99f2cf_2	84731ed6-d24a-4c5c-ae4a-ddac3e99f2cf	M1	D15	42
26382e89-be60-484d-acbd-312ce2284ce3_1	26382e89-be60-484d-acbd-312ce2284ce3	M4	D6	1
26382e89-be60-484d-acbd-312ce2284ce3_2	26382e89-be60-484d-acbd-312ce2284ce3	M4	D6	1
486804ca-aaaa-4a04-946d-113ad572ee27_1	486804ca-aaaa-4a04-946d-113ad572ee27	M5	D15	42
abbd5332-3aa0-4e59-868b-260c6163fc30_1	abbd5332-3aa0-4e59-868b-260c6163fc30	M5	D15	32
abbd5332-3aa0-4e59-868b-260c6163fc30_2	abbd5332-3aa0-4e59-868b-260c6163fc30	M5	D15	1
ea20463f-7478-43c7-b764-d3f3da297434_1	ea20463f-7478-43c7-b764-d3f3da297434	M5	D15	107
396ed0a0-0010-4717-83ea-4023d1d42509_1	396ed0a0-0010-4717-83ea-4023d1d42509	M5	D15	107
8e0555a5-fc72-4ca2-afb3-162cef6af60e_1	8e0555a5-fc72-4ca2-afb3-162cef6af60e	M5	D15	107
964d4ef3-6556-4f1f-8276-bfe7057e98fd_1	964d4ef3-6556-4f1f-8276-bfe7057e98fd	M5	D18	107
73982684-f66c-47cb-86cc-4a4a5e71edc9_1	73982684-f66c-47cb-86cc-4a4a5e71edc9	M1	D15	36
73982684-f66c-47cb-86cc-4a4a5e71edc9_2	73982684-f66c-47cb-86cc-4a4a5e71edc9	M1	D15	1
73982684-f66c-47cb-86cc-4a4a5e71edc9_3	73982684-f66c-47cb-86cc-4a4a5e71edc9	M1	D15	62
dfa35c2e-2b93-405d-92f8-c36904a5d959_1	dfa35c2e-2b93-405d-92f8-c36904a5d959	M1	D15	94
71eb1511-d520-4457-b3d5-e3e3e46edd2a_1	71eb1511-d520-4457-b3d5-e3e3e46edd2a	M1	D15	257
0bd8feae-95c5-4e01-a79f-006661898ae8_1	0bd8feae-95c5-4e01-a79f-006661898ae8	M1	D15	257
207b6370-4565-4416-8097-e8089157bcb6_1	207b6370-4565-4416-8097-e8089157bcb6	M1	D15	180
cc78117a-98a9-4963-a1d9-0ac98f789c38_1	cc78117a-98a9-4963-a1d9-0ac98f789c38	M1	D15	180
eef3cc40-04a3-46e5-9c5b-f4040415700b_1	eef3cc40-04a3-46e5-9c5b-f4040415700b	M1	D15	180
b3989d6a-c537-5554-b1ed-c87ffc8bf125_1	b3989d6a-c537-5554-b1ed-c87ffc8bf125	M1	D15	180
52db9927-6b15-4a84-9571-6b405a26799e_1	52db9927-6b15-4a84-9571-6b405a26799e	M1	D15	180
e866feff-9800-4099-8807-bbaa4b897ba4_1	e866feff-9800-4099-8807-bbaa4b897ba4	M1	D15	180
6af1f351-18a6-42c9-9772-3776451c07f6_1	6af1f351-18a6-42c9-9772-3776451c07f6	M2	D13	180
9edacd0c-61ae-4f2e-8c78-c717fb526fd8_1	9edacd0c-61ae-4f2e-8c78-c717fb526fd8	M2	D13	180
d04a0428-6db7-4e0b-84d5-1cf8a2088107_1	d04a0428-6db7-4e0b-84d5-1cf8a2088107	M2	D13	180
80cc50a6-c1a6-437c-b5ba-aa82a27460ae_1	80cc50a6-c1a6-437c-b5ba-aa82a27460ae	M2	D13	180
1a0d517a-254a-4d06-85c5-a90ef16388c1_1	1a0d517a-254a-4d06-85c5-a90ef16388c1	M3	D15	180
510c2c13-6f91-4d5a-badd-e3e2d0558638_1	510c2c13-6f91-4d5a-badd-e3e2d0558638	M5	D18	180
abf5d268-c368-43bd-ae46-4b4bed21691e_1	abf5d268-c368-43bd-ae46-4b4bed21691e	M5	D18	180
26b2762c-62ea-4965-b2b8-a60a56b477c2_1	26b2762c-62ea-4965-b2b8-a60a56b477c2	M5	D18	180
23dcae97-c5bf-4753-a41f-e9c6e16e4c7b_1	23dcae97-c5bf-4753-a41f-e9c6e16e4c7b	M5	D18	180
d92da0fe-36e0-473a-bd4b-126c7954dfdd_1	d92da0fe-36e0-473a-bd4b-126c7954dfdd	M5	D18	180
33716537-7afe-47cf-b80e-1640363659db_1	33716537-7afe-47cf-b80e-1640363659db	M5	D18	180
78e27336-0121-440f-b564-e2d0efcc8fa9_1	78e27336-0121-440f-b564-e2d0efcc8fa9	M5	D18	180
4257884b-7305-4b35-8b35-f1486a586ab7_1	4257884b-7305-4b35-8b35-f1486a586ab7	M5	D18	180
4a175f29-2beb-48d1-9b43-27367e9414c1_1	4a175f29-2beb-48d1-9b43-27367e9414c1	M5	D18	180
43b31cdc-940f-4287-a754-dc955ea8c90e_1	43b31cdc-940f-4287-a754-dc955ea8c90e	M5	D18	180
516a9177-bb44-4706-a84d-7c0eccdc5969_1	516a9177-bb44-4706-a84d-7c0eccdc5969	M5	D18	180
527683a3-4e03-4592-a86e-1a1800f4608e_1	527683a3-4e03-4592-a86e-1a1800f4608e	M5	D15	116
bb828a1f-1998-42ac-8b5f-f4177ddadbe8_1	bb828a1f-1998-42ac-8b5f-f4177ddadbe8	M5	D18	19
bb828a1f-1998-42ac-8b5f-f4177ddadbe8_2	bb828a1f-1998-42ac-8b5f-f4177ddadbe8	M5	D18	14
bb828a1f-1998-42ac-8b5f-f4177ddadbe8_3	bb828a1f-1998-42ac-8b5f-f4177ddadbe8	M5	D18	81
4aadbaf3-3414-4338-a021-de78fe888586_1	4aadbaf3-3414-4338-a021-de78fe888586	M1	D15	257
c80e1b20-5ec2-5618-9dee-f882054d40ec_1	c80e1b20-5ec2-5618-9dee-f882054d40ec	M1	D15	257
a9cdbd53-721a-4608-8b11-e2b18e1e4f66_1	a9cdbd53-721a-4608-8b11-e2b18e1e4f66	M5	D15	107
7c8a889d-db1c-422a-8439-87d44cdd5d62_1	7c8a889d-db1c-422a-8439-87d44cdd5d62	M1	D15	94
297b9fdf-519a-5478-872a-3a7e9eb52f63_1	297b9fdf-519a-5478-872a-3a7e9eb52f63	M2	D13	3
297b9fdf-519a-5478-872a-3a7e9eb52f63_2	297b9fdf-519a-5478-872a-3a7e9eb52f63	M2	D13	7
297b9fdf-519a-5478-872a-3a7e9eb52f63_3	297b9fdf-519a-5478-872a-3a7e9eb52f63	M2	D13	28
d217b7a4-405c-454a-a48e-649b8f9357aa_1	d217b7a4-405c-454a-a48e-649b8f9357aa	M5	D15	107
14d838d1-08cc-451d-ac6e-bcff77258105_1	14d838d1-08cc-451d-ac6e-bcff77258105	M5	D15	180
14d838d1-08cc-451d-ac6e-bcff77258105_2	14d838d1-08cc-451d-ac6e-bcff77258105	M5	D15	1
d5ba3fd9-995a-42fe-b3d5-f9f2280a81af_1	d5ba3fd9-995a-42fe-b3d5-f9f2280a81af	M5	D18	180
d5ba3fd9-995a-42fe-b3d5-f9f2280a81af_2	d5ba3fd9-995a-42fe-b3d5-f9f2280a81af	M5	D18	1
e3cd611e-57ca-4933-aae4-2771850c0487_1	e3cd611e-57ca-4933-aae4-2771850c0487	M1	D15	180
2af04c50-5ee1-42fe-bc0b-3795dae6b02b_1	2af04c50-5ee1-42fe-bc0b-3795dae6b02b	M1	D15	180
70bd1e2e-d291-455c-81ac-ab285a3b3cf7_1	70bd1e2e-d291-455c-81ac-ab285a3b3cf7	M1	D15	180
c621ef5d-a92a-4941-a65a-a4a9b5fbd830_1	c621ef5d-a92a-4941-a65a-a4a9b5fbd830	M1	D6	180
39803fb8-2f0c-4fc9-9e6c-5e5935af5a7f_1	39803fb8-2f0c-4fc9-9e6c-5e5935af5a7f	M4	D6	180
8ac3c6be-6eee-4d0b-94a6-0493d4a43652_1	8ac3c6be-6eee-4d0b-94a6-0493d4a43652	M5	D15	180
98147881-e0ce-49ca-9f2f-b6fd32db2d74_1	98147881-e0ce-49ca-9f2f-b6fd32db2d74	M5	D15	180
ece85527-c478-4364-9bc3-f06898551acf_1	ece85527-c478-4364-9bc3-f06898551acf	M5	D15	180
b08349d8-eb2b-4294-96ad-701397cabec3_1	b08349d8-eb2b-4294-96ad-701397cabec3	M5	D15	180
63a2ab60-f590-4a83-97a2-c25bdfb99d10_1	63a2ab60-f590-4a83-97a2-c25bdfb99d10	M5	D15	180
c38f4525-52b7-45a9-bbbf-bd5e0d0970c8_1	c38f4525-52b7-45a9-bbbf-bd5e0d0970c8	M5	D15	180
0f923fcf-abed-4a6c-9df9-d1f27daf3257_1	0f923fcf-abed-4a6c-9df9-d1f27daf3257	M5	D15	180
59644703-e4c7-41c2-9807-5d466445ca3f_1	59644703-e4c7-41c2-9807-5d466445ca3f	M5	D18	180
c214547f-48b5-4250-b2d7-2f0de0b56316_1	c214547f-48b5-4250-b2d7-2f0de0b56316	M5	D18	180
6bb8e010-af57-4147-9349-702bc3392120_1	6bb8e010-af57-4147-9349-702bc3392120	M5	D18	180
9b84699a-dfa1-479f-8325-a51d3ddd4849_1	9b84699a-dfa1-479f-8325-a51d3ddd4849	M5	D18	180
485cfd43-b2cc-4035-8736-40b9fe26137c_1	485cfd43-b2cc-4035-8736-40b9fe26137c	M5	D18	180
0a00ad95-724a-4f16-a499-23d7d0017a8a_1	0a00ad95-724a-4f16-a499-23d7d0017a8a	M5	D18	180
10d840b6-e516-40ff-9dac-097823c70e2b_1	10d840b6-e516-40ff-9dac-097823c70e2b	M5	D18	180
c308b246-923c-4293-83fa-116177b95573_1	c308b246-923c-4293-83fa-116177b95573	M5	D18	180
3d6379af-c2d5-5d0a-a68a-755ecc7035a5_1	3d6379af-c2d5-5d0a-a68a-755ecc7035a5	M5	D18	180
4f180a95-dfe9-443a-a574-72b7ed43a519_1	4f180a95-dfe9-443a-a574-72b7ed43a519	M5	D18	180
c6898504-74e5-494f-96ca-0984e7ab28fd_1	c6898504-74e5-494f-96ca-0984e7ab28fd	M5	D18	180
b6eaa3cf-c5af-42d1-8276-b542065bc368_1	b6eaa3cf-c5af-42d1-8276-b542065bc368	M5	D18	180
c3c626ed-ca88-42c8-b1d8-27f25bbe298a_1	c3c626ed-ca88-42c8-b1d8-27f25bbe298a	M5	D18	180
44250243-ca82-4567-b450-5de62e88c3bd_1	44250243-ca82-4567-b450-5de62e88c3bd	M5	D18	180
bb125eb9-6efd-5b09-84d3-f8e5be726b64_1	bb125eb9-6efd-5b09-84d3-f8e5be726b64	M5	D18	180
87da33cd-55d9-48f4-905b-487a5c771872_1	87da33cd-55d9-48f4-905b-487a5c771872	M5	D18	180
da88244b-4793-4fcc-b498-c9f676a6166b_1	da88244b-4793-4fcc-b498-c9f676a6166b	M5	D18	180
d5d59652-06eb-4290-8ab5-d3fae2fa608e_1	d5d59652-06eb-4290-8ab5-d3fae2fa608e	M5	D18	180
e8fb3416-10ba-44e3-81af-be41205efd0c_1	e8fb3416-10ba-44e3-81af-be41205efd0c	M5	D18	180
397e51ae-2f93-4b2a-aca1-1ce0697492f0_1	397e51ae-2f93-4b2a-aca1-1ce0697492f0	M5	D18	180
3a8dacdd-3009-4e5e-8b36-f724f15add07_1	3a8dacdd-3009-4e5e-8b36-f724f15add07	M5	D18	180
114a5f75-b168-5240-b605-aa802ecdaeaf_1	114a5f75-b168-5240-b605-aa802ecdaeaf	M1	D15	166
fa841e03-de38-49c1-8a4a-26e6c50b0db3_1	fa841e03-de38-49c1-8a4a-26e6c50b0db3	M1	D15	1
fa841e03-de38-49c1-8a4a-26e6c50b0db3_2	fa841e03-de38-49c1-8a4a-26e6c50b0db3	M1	D15	102
b7610f8c-189c-4af9-9ba7-483bff383404_1	b7610f8c-189c-4af9-9ba7-483bff383404	M1	D15	141
72463246-a6c7-4b4f-874b-8ee4192f5c75_1	72463246-a6c7-4b4f-874b-8ee4192f5c75	M1	D15	141
db6be7d9-7f7f-4284-a852-30d87eadae5f_1	db6be7d9-7f7f-4284-a852-30d87eadae5f	M1	D15	36
db6be7d9-7f7f-4284-a852-30d87eadae5f_2	db6be7d9-7f7f-4284-a852-30d87eadae5f	M1	D15	1
db6be7d9-7f7f-4284-a852-30d87eadae5f_3	db6be7d9-7f7f-4284-a852-30d87eadae5f	M1	D15	62
1c0b5d46-ee36-4c85-b98a-b14b56b08610_1	1c0b5d46-ee36-4c85-b98a-b14b56b08610	M1	D15	66
13e5bfab-f3b8-482d-a4a8-c023a7db1df1_1	13e5bfab-f3b8-482d-a4a8-c023a7db1df1	M1	D15	66
76e57e88-cc9c-4554-a197-c11cde24e086_1	76e57e88-cc9c-4554-a197-c11cde24e086	M1	D15	66
ae5c6768-c22c-402f-b761-6d21f39e5f25_1	ae5c6768-c22c-402f-b761-6d21f39e5f25	M1	D15	66
0bb5a112-a730-4865-b7e8-c9ac463fc165_1	0bb5a112-a730-4865-b7e8-c9ac463fc165	M1	D15	66
327be49f-9798-4885-9e96-872547187bad_1	327be49f-9798-4885-9e96-872547187bad	M1	D15	36
327be49f-9798-4885-9e96-872547187bad_2	327be49f-9798-4885-9e96-872547187bad	M1	D15	1
327be49f-9798-4885-9e96-872547187bad_3	327be49f-9798-4885-9e96-872547187bad	M1	D15	62
53feb358-f61b-48e8-b392-3c6d10ce9731_1	53feb358-f61b-48e8-b392-3c6d10ce9731	M1	D6	585
176cb88b-41f6-4b73-8d9e-a84dc77d93f1_1	176cb88b-41f6-4b73-8d9e-a84dc77d93f1	M5	D15	180
a20162c7-fec7-4977-a766-41dde9e23b70_1	a20162c7-fec7-4977-a766-41dde9e23b70	M5	D15	5
8aec5eb7-ae19-452e-8cfb-a1bc6ffbed76_1	8aec5eb7-ae19-452e-8cfb-a1bc6ffbed76	M5	D18	180
dda76671-8ed1-4b5b-b0af-1466d9fd0da1_1	dda76671-8ed1-4b5b-b0af-1466d9fd0da1	M5	D18	180
d0c30024-604c-43cb-b2a2-445fd3e16488_1	d0c30024-604c-43cb-b2a2-445fd3e16488	M5	D18	180
37e16acb-1433-4dc3-b068-47920055e295_1	37e16acb-1433-4dc3-b068-47920055e295	M1	D15	180
44fe1956-40d7-438a-964e-f595b69db655_1	44fe1956-40d7-438a-964e-f595b69db655	M1	D15	180
bb2413de-de65-4df8-a717-8e551ae4d997_1	bb2413de-de65-4df8-a717-8e551ae4d997	M1	D15	180
06170a4d-9425-4a2c-8ab9-35ea101dbcb2_1	06170a4d-9425-4a2c-8ab9-35ea101dbcb2	M2	D13	180
b01a179b-8d69-49f6-9956-5b16b598cd8a_1	b01a179b-8d69-49f6-9956-5b16b598cd8a	M3	D15	180
1de29492-fe70-4aab-8867-8ebf7cb38569_1	1de29492-fe70-4aab-8867-8ebf7cb38569	M1	D15	180
99b14ce8-5527-4496-8356-1e2312006ee6_1	99b14ce8-5527-4496-8356-1e2312006ee6	M5	D18	180
4cffb806-54bd-4b84-be09-256c693cdb52_1	4cffb806-54bd-4b84-be09-256c693cdb52	M5	D18	180
552b1421-2a21-4e1e-b8ae-db3745d08d50_1	552b1421-2a21-4e1e-b8ae-db3745d08d50	M1	D15	16
5b58bf8f-4b4b-4a58-97a0-a7cc7d1fa734_1	5b58bf8f-4b4b-4a58-97a0-a7cc7d1fa734	M1	D15	672
5b58bf8f-4b4b-4a58-97a0-a7cc7d1fa734_2	5b58bf8f-4b4b-4a58-97a0-a7cc7d1fa734	M1	D15	106
5b58bf8f-4b4b-4a58-97a0-a7cc7d1fa734_3	5b58bf8f-4b4b-4a58-97a0-a7cc7d1fa734	M1	D15	25
a06cf525-0641-46c1-a9ea-f4e31917cda9_1	a06cf525-0641-46c1-a9ea-f4e31917cda9	M2	D13	141
be8d3e08-c926-4a24-a963-22ceb5f807c4_1	be8d3e08-c926-4a24-a963-22ceb5f807c4	M3	D15	1
be8d3e08-c926-4a24-a963-22ceb5f807c4_2	be8d3e08-c926-4a24-a963-22ceb5f807c4	M3	D15	93
be8d3e08-c926-4a24-a963-22ceb5f807c4_3	be8d3e08-c926-4a24-a963-22ceb5f807c4	M3	D15	11
c9b4c9f8-bc0a-4718-a6f1-152e9ad09aeb_1	c9b4c9f8-bc0a-4718-a6f1-152e9ad09aeb	M5	D15	16
6350193c-8b7b-4df3-bc27-5e95ff84192e_1	6350193c-8b7b-4df3-bc27-5e95ff84192e	M5	D15	16
a9c23372-74da-40cd-b685-0fd61e51c45b_1	a9c23372-74da-40cd-b685-0fd61e51c45b	M5	D15	48
a9c23372-74da-40cd-b685-0fd61e51c45b_2	a9c23372-74da-40cd-b685-0fd61e51c45b	M5	D15	1
a1be7055-fff2-4c57-aecd-847fb406cd70_1	a1be7055-fff2-4c57-aecd-847fb406cd70	M5	D18	180
19e1073a-a2bb-4804-83cc-c0e2b84212c1_1	19e1073a-a2bb-4804-83cc-c0e2b84212c1	M5	D18	180
36a103d1-a721-4457-8236-1701248ae60e_1	36a103d1-a721-4457-8236-1701248ae60e	M5	D18	180
